id,id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
45700,288369,2345939,5.0,,9999,Quantity not specified,90000,60.0
45701,288370,2345940,1.0,,9999,1 fl oz,30000,30.0
45702,288371,2345940,4.0,,9999,Quantity not specified,90000,360.0
45703,288372,2345940,5.0,,9999,1 cup (8 fl oz),10215,240.0
45704,288373,2345940,6.0,,9999,1 small,62015,360.0
45705,288374,2345940,7.0,,9999,1 medium,61238,480.0
45706,288375,2345940,8.0,,9999,1 large,60919,600.0
45707,288376,2345940,9.0,,9999,"1 small pot (20 FO, 4 servings)",63973,600.0
45708,288377,2345940,10.0,,9999,"1 large pot (60 FO, 12 servings)",64519,1800.0
45709,288378,2345941,1.0,,9999,1 fl oz,30000,31.0
45710,288379,2345941,2.0,,9999,Quantity not specified,90000,372.0
45711,288380,2345941,3.0,,9999,1 cup (8 fl oz),10215,248.0
45712,288381,2345942,1.0,,9999,1 fl oz,30000,30.0
45713,288382,2345942,2.0,,9999,1 espresso cup (2 fl oz),60748,60.0
45714,288383,2345942,3.0,,9999,Quantity not specified,90000,60.0
45715,288384,2345943,1.0,,9999,1 fl oz,30000,31.0
45716,288385,2345943,2.0,,9999,1 espresso cup (2 fl oz),60748,62.0
45717,288386,2345943,3.0,,9999,Quantity not specified,90000,62.0
45718,288387,2345944,1.0,,9999,1 fl oz,30000,31.0
45719,288388,2345944,2.0,,9999,1 cup (8 fl oz),10215,248.0
45720,288389,2345944,3.0,,9999,Quantity not specified,90000,372.0
45721,288390,2345945,1.0,,9999,1 fl oz,30000,31.0
45722,288391,2345945,2.0,,9999,1 cup (8 fl oz),10215,248.0
45723,288392,2345945,3.0,,9999,Quantity not specified,90000,372.0
45724,288393,2345946,1.0,,9999,1 fl oz,30000,30.0
45725,288394,2345946,2.0,,9999,1 cup (8 fl oz),10215,240.0
45726,288395,2345946,3.0,,9999,1 small,62015,360.0
45727,288396,2345946,4.0,,9999,1 medium,61238,480.0
45728,288397,2345946,5.0,,9999,1 large,60919,600.0
45729,288398,2345946,6.0,,9999,Quantity not specified,90000,360.0
45730,288399,2345947,1.0,,9999,1 fl oz,30000,30.0
45731,288400,2345947,2.0,,9999,1 cup (8 fl oz),10215,240.0
45732,288401,2345947,3.0,,9999,1 small,62015,360.0
45733,288402,2345947,4.0,,9999,1 medium,61238,480.0
45734,288403,2345947,5.0,,9999,1 large,60919,600.0
45735,288404,2345947,6.0,,9999,Quantity not specified,90000,360.0
45736,288405,2345948,1.0,,9999,1 fl oz,30000,30.0
45737,288406,2345948,2.0,,9999,1 cup (8 fl oz),10215,240.0
45738,288407,2345948,3.0,,9999,1 small,62015,360.0
45739,288408,2345948,4.0,,9999,1 medium,61238,480.0
45740,288409,2345948,5.0,,9999,1 large,60919,600.0
45741,288410,2345948,6.0,,9999,Quantity not specified,90000,360.0
45742,288411,2345949,1.0,,9999,1 fl oz,30000,31.0
45743,288412,2345949,2.0,,9999,1 cup (8 fl oz),10215,248.0
45744,288413,2345949,3.0,,9999,1 small,62015,372.0
45745,288414,2345949,4.0,,9999,1 medium,61238,496.0
45746,288415,2345949,5.0,,9999,1 large,60919,620.0
45747,288416,2345949,6.0,,9999,Quantity not specified,90000,372.0
45748,288417,2345950,1.0,,9999,1 fl oz,30000,31.0
45749,288418,2345950,2.0,,9999,1 cup (8 fl oz),10215,248.0
45750,288419,2345950,3.0,,9999,1 small,62015,372.0
45751,288420,2345950,4.0,,9999,1 medium,61238,496.0
45752,288421,2345950,5.0,,9999,1 large,60919,620.0
45753,288422,2345950,6.0,,9999,Quantity not specified,90000,372.0
45754,288423,2345951,1.0,,9999,1 fl oz,30000,31.0
45755,288424,2345951,2.0,,9999,1 cup (8 fl oz),10215,248.0
45756,288425,2345951,3.0,,9999,1 small,62015,372.0
45757,288426,2345951,4.0,,9999,1 medium,61238,496.0
45758,288427,2345951,5.0,,9999,1 large,60919,620.0
45759,288428,2345951,6.0,,9999,Quantity not specified,90000,372.0
45760,288429,2345952,1.0,,9999,1 fl oz,30000,30.0
45761,288430,2345952,2.0,,9999,1 cup (8 fl oz),10215,240.0
45762,288431,2345952,3.0,,9999,1 small,62015,360.0
45763,288432,2345952,4.0,,9999,1 medium,61238,480.0
45764,288433,2345952,5.0,,9999,1 large,60919,600.0
45765,288434,2345952,6.0,,9999,Quantity not specified,90000,360.0
45766,288435,2345953,1.0,,9999,1 fl oz,30000,30.0
45767,288436,2345953,2.0,,9999,1 cup (8 fl oz),10215,240.0
45768,288437,2345953,3.0,,9999,1 small,62015,360.0
45769,288438,2345953,4.0,,9999,1 medium,61238,480.0
45770,288439,2345953,5.0,,9999,1 large,60919,600.0
45771,288440,2345953,6.0,,9999,Quantity not specified,90000,360.0
45772,288441,2345954,1.0,,9999,1 fl oz,30000,30.0
45773,288442,2345954,2.0,,9999,1 cup (8 fl oz),10215,240.0
45774,288443,2345954,3.0,,9999,1 small,62015,360.0
45775,288444,2345954,4.0,,9999,1 medium,61238,480.0
45776,288445,2345954,5.0,,9999,1 large,60919,600.0
45777,288446,2345954,6.0,,9999,Quantity not specified,90000,360.0
45778,288447,2345955,1.0,,9999,1 fl oz,30000,31.0
45779,288448,2345955,2.0,,9999,1 cup (8 fl oz),10215,248.0
45780,288449,2345955,3.0,,9999,1 small,62015,372.0
45781,288450,2345955,4.0,,9999,1 medium,61238,496.0
45782,288451,2345955,5.0,,9999,1 large,60919,620.0
45783,288452,2345955,6.0,,9999,Quantity not specified,90000,372.0
45784,288453,2345956,1.0,,9999,1 fl oz,30000,31.0
45785,288454,2345956,2.0,,9999,1 cup (8 fl oz),10215,248.0
45786,288455,2345956,3.0,,9999,1 small,62015,372.0
45787,288456,2345956,4.0,,9999,1 medium,61238,496.0
45788,288457,2345956,5.0,,9999,1 large,60919,620.0
45789,288458,2345956,6.0,,9999,Quantity not specified,90000,372.0
45790,288459,2345957,1.0,,9999,1 fl oz,30000,31.0
45791,288460,2345957,2.0,,9999,1 cup (8 fl oz),10215,248.0
45792,288461,2345957,3.0,,9999,1 small,62015,372.0
45793,288462,2345957,4.0,,9999,1 medium,61238,496.0
45794,288463,2345957,5.0,,9999,1 large,60919,620.0
45795,288464,2345957,6.0,,9999,Quantity not specified,90000,372.0
45796,288465,2345958,1.0,,9999,1 fl oz,30000,31.0
45797,288466,2345958,2.0,,9999,1 cup (8 fl oz),10215,248.0
45798,288467,2345958,3.0,,9999,1 small,62015,372.0
45799,288468,2345958,4.0,,9999,1 medium,61238,496.0
45800,288469,2345958,5.0,,9999,1 large,60919,620.0
45801,288470,2345958,7.0,,9999,Quantity not specified,90000,372.0
45802,288471,2345959,1.0,,9999,1 fl oz,30000,31.0
45803,288472,2345959,2.0,,9999,1 cup (8 fl oz),10215,248.0
45804,288473,2345959,3.0,,9999,1 small,62015,372.0
45805,288474,2345959,4.0,,9999,1 medium,61238,496.0
45806,288475,2345959,5.0,,9999,1 large,60919,620.0
45807,288476,2345959,6.0,,9999,Quantity not specified,90000,372.0
45808,288477,2345960,1.0,,9999,1 fl oz,30000,31.0
45809,288478,2345960,2.0,,9999,1 cup (8 fl oz),10215,248.0
45810,288479,2345960,3.0,,9999,1 small,62015,372.0
45811,288480,2345960,4.0,,9999,1 medium,61238,496.0
45812,288481,2345960,5.0,,9999,1 large,60919,620.0
45813,288482,2345960,6.0,,9999,Quantity not specified,90000,372.0
45814,288483,2345961,1.0,,9999,1 fl oz,30000,31.0
45815,288484,2345961,2.0,,9999,1 cup (8 fl oz),10215,248.0
45816,288485,2345961,3.0,,9999,1 small,62015,372.0
45817,288486,2345961,4.0,,9999,1 medium,61238,496.0
45818,288487,2345961,5.0,,9999,1 large,60919,620.0
45819,288488,2345961,6.0,,9999,Quantity not specified,90000,372.0
45820,288489,2345962,1.0,,9999,1 fl oz,30000,31.0
45821,288490,2345962,2.0,,9999,1 cup (8 fl oz),10215,248.0
45822,288491,2345962,3.0,,9999,1 small,62015,372.0
45823,288492,2345962,4.0,,9999,1 medium,61238,496.0
45824,288493,2345962,5.0,,9999,1 large,60919,620.0
45825,288494,2345962,6.0,,9999,Quantity not specified,90000,372.0
45826,288495,2345963,1.0,,9999,1 fl oz,30000,31.0
45827,288496,2345963,2.0,,9999,1 cup (8 fl oz),10215,248.0
45828,288497,2345963,3.0,,9999,1 small,62015,372.0
45829,288498,2345963,4.0,,9999,1 medium,61238,496.0
45830,288499,2345963,5.0,,9999,1 large,60919,620.0
45831,288500,2345963,6.0,,9999,Quantity not specified,90000,372.0
45832,288501,2345964,1.0,,9999,1 fl oz,30000,31.0
45833,288502,2345964,2.0,,9999,1 cup (8 fl oz),10215,248.0
45834,288503,2345964,3.0,,9999,1 small,62015,372.0
45835,288504,2345964,4.0,,9999,1 medium,61238,496.0
45836,288505,2345964,5.0,,9999,1 large,60919,620.0
45837,288506,2345964,7.0,,9999,Quantity not specified,90000,372.0
45838,288507,2345965,1.0,,9999,1 fl oz,30000,31.0
45839,288508,2345965,2.0,,9999,1 cup (8 fl oz),10215,248.0
45840,288509,2345965,3.0,,9999,1 small,62015,372.0
45841,288510,2345965,4.0,,9999,1 medium,61238,496.0
45842,288511,2345965,5.0,,9999,1 large,60919,620.0
45843,288512,2345965,6.0,,9999,Quantity not specified,90000,372.0
45844,288513,2345966,1.0,,9999,1 fl oz,30000,31.0
45845,288514,2345966,2.0,,9999,1 cup (8 fl oz),10215,248.0
45846,288515,2345966,3.0,,9999,1 small,62015,372.0
45847,288516,2345966,4.0,,9999,1 medium,61238,496.0
45848,288517,2345966,5.0,,9999,1 large,60919,620.0
45849,288518,2345966,6.0,,9999,Quantity not specified,90000,372.0
45850,288519,2345967,1.0,,9999,1 fl oz,30000,31.0
45851,288520,2345967,2.0,,9999,1 cup (8 fl oz),10215,248.0
45852,288521,2345967,3.0,,9999,1 small,62015,372.0
45853,288522,2345967,4.0,,9999,1 medium,61238,496.0
45854,288523,2345967,5.0,,9999,1 large,60919,620.0
45855,288524,2345967,6.0,,9999,Quantity not specified,90000,372.0
45856,288525,2345968,1.0,,9999,1 fl oz,30000,31.0
45857,288526,2345968,2.0,,9999,1 cup (8 fl oz),10215,248.0
45858,288527,2345968,3.0,,9999,1 small,62015,372.0
45859,288528,2345968,4.0,,9999,1 medium,61238,496.0
45860,288529,2345968,5.0,,9999,1 large,60919,620.0
45861,288530,2345968,6.0,,9999,Quantity not specified,90000,372.0
45862,288531,2345969,1.0,,9999,1 fl oz,30000,31.0
45863,288532,2345969,2.0,,9999,1 cup (8 fl oz),10215,248.0
45864,288533,2345969,3.0,,9999,1 small,62015,372.0
45865,288534,2345969,4.0,,9999,1 medium,61238,496.0
45866,288535,2345969,5.0,,9999,1 large,60919,620.0
45867,288536,2345969,6.0,,9999,Quantity not specified,90000,372.0
45868,288537,2345970,1.0,,9999,1 fl oz,30000,31.0
45869,288538,2345970,2.0,,9999,1 cup (8 fl oz),10215,248.0
45870,288539,2345970,3.0,,9999,1 small,62015,372.0
45871,288540,2345970,4.0,,9999,1 medium,61238,496.0
45872,288541,2345970,5.0,,9999,1 large,60919,620.0
45873,288542,2345970,6.0,,9999,Quantity not specified,90000,372.0
45874,288543,2345971,1.0,,9999,1 fl oz,30000,31.0
45875,288544,2345971,2.0,,9999,1 cup (8 fl oz),10215,248.0
45876,288545,2345971,3.0,,9999,1 small,62015,372.0
45877,288546,2345971,4.0,,9999,1 medium,61238,496.0
45878,288547,2345971,5.0,,9999,1 large,60919,620.0
45879,288548,2345971,6.0,,9999,Quantity not specified,90000,372.0
45880,288549,2345972,1.0,,9999,1 fl oz,30000,31.0
45881,288550,2345972,2.0,,9999,1 cup (8 fl oz),10215,248.0
45882,288551,2345972,3.0,,9999,1 small,62015,372.0
45883,288552,2345972,4.0,,9999,1 medium,61238,496.0
45884,288553,2345972,5.0,,9999,1 large,60919,620.0
45885,288554,2345972,6.0,,9999,Quantity not specified,90000,372.0
45886,288555,2345973,1.0,,9999,1 fl oz,30000,31.0
45887,288556,2345973,2.0,,9999,1 cup (8 fl oz),10215,248.0
45888,288557,2345973,3.0,,9999,1 small,62015,372.0
45889,288558,2345973,4.0,,9999,1 medium,61238,496.0
45890,288559,2345973,5.0,,9999,1 large,60919,620.0
45891,288560,2345973,6.0,,9999,Quantity not specified,90000,372.0
45892,288561,2345974,1.0,,9999,1 fl oz,30000,31.0
45893,288562,2345974,2.0,,9999,1 cup (8 fl oz),10215,248.0
45894,288563,2345974,3.0,,9999,1 small,62015,372.0
45895,288564,2345974,4.0,,9999,1 medium,61238,496.0
45896,288565,2345974,5.0,,9999,1 large,60919,620.0
45897,288566,2345974,6.0,,9999,Quantity not specified,90000,372.0
45898,288567,2345975,1.0,,9999,1 fl oz,30000,31.0
45899,288568,2345975,2.0,,9999,1 cup (8 fl oz),10215,248.0
45900,288569,2345975,3.0,,9999,1 small,62015,372.0
45901,288570,2345975,4.0,,9999,1 medium,61238,496.0
45902,288571,2345975,5.0,,9999,1 large,60919,620.0
45903,288572,2345975,6.0,,9999,Quantity not specified,90000,372.0
45904,288573,2345976,1.0,,9999,1 fl oz,30000,31.0
45905,288574,2345976,2.0,,9999,1 cup (8 fl oz),10215,248.0
45906,288575,2345976,3.0,,9999,1 small,62015,372.0
45907,288576,2345976,4.0,,9999,1 medium,61238,496.0
45908,288577,2345976,5.0,,9999,1 large,60919,620.0
45909,288578,2345976,6.0,,9999,Quantity not specified,90000,372.0
45910,288579,2345977,1.0,,9999,1 fl oz,30000,31.0
45911,288580,2345977,2.0,,9999,1 cup (8 fl oz),10215,248.0
45912,288581,2345977,3.0,,9999,1 small,62015,372.0
45913,288582,2345977,4.0,,9999,1 medium,61238,496.0
45914,288583,2345977,5.0,,9999,1 large,60919,620.0
45915,288584,2345977,6.0,,9999,Quantity not specified,90000,372.0
45916,288585,2345978,1.0,,9999,1 fl oz,30000,31.0
45917,288586,2345978,2.0,,9999,1 cup (8 fl oz),10215,248.0
45918,288587,2345978,3.0,,9999,1 small,62015,372.0
45919,288588,2345978,4.0,,9999,1 medium,61238,496.0
45920,288589,2345978,5.0,,9999,1 large,60919,620.0
45921,288590,2345978,6.0,,9999,Quantity not specified,90000,372.0
45922,288591,2345979,1.0,,9999,1 fl oz,30000,31.0
45923,288592,2345979,2.0,,9999,1 cup (8 fl oz),10215,248.0
45924,288593,2345979,3.0,,9999,1 small,62015,372.0
45925,288594,2345979,4.0,,9999,1 medium,61238,496.0
45926,288595,2345979,5.0,,9999,1 large,60919,620.0
45927,288596,2345979,6.0,,9999,Quantity not specified,90000,372.0
45928,288597,2345980,1.0,,9999,1 fl oz,30000,31.0
45929,288598,2345980,2.0,,9999,1 cup (8 fl oz),10215,248.0
45930,288599,2345980,3.0,,9999,1 small,62015,372.0
45931,288600,2345980,4.0,,9999,1 medium,61238,496.0
45932,288601,2345980,5.0,,9999,1 large,60919,620.0
45933,288602,2345980,6.0,,9999,Quantity not specified,90000,372.0
45934,288603,2345981,1.0,,9999,1 fl oz,30000,31.0
45935,288604,2345981,2.0,,9999,1 cup (8 fl oz),10215,248.0
45936,288605,2345981,3.0,,9999,1 small,62015,372.0
45937,288606,2345981,4.0,,9999,1 medium,61238,496.0
45938,288607,2345981,5.0,,9999,1 large,60919,620.0
45939,288608,2345981,6.0,,9999,Quantity not specified,90000,372.0
45940,288609,2345982,1.0,,9999,1 fl oz,30000,31.0
45941,288610,2345982,2.0,,9999,1 cup (8 fl oz),10215,248.0
45942,288611,2345982,3.0,,9999,1 small,62015,372.0
45943,288612,2345982,4.0,,9999,1 medium,61238,496.0
45944,288613,2345982,5.0,,9999,1 large,60919,620.0
45945,288614,2345982,6.0,,9999,Quantity not specified,90000,372.0
45946,288615,2345983,1.0,,9999,1 fl oz,30000,31.0
45947,288616,2345983,2.0,,9999,1 cup (8 fl oz),10215,248.0
45948,288617,2345983,3.0,,9999,1 small,62015,372.0
45949,288618,2345983,4.0,,9999,1 medium,61238,496.0
45950,288619,2345983,5.0,,9999,1 large,60919,620.0
45951,288620,2345983,6.0,,9999,Quantity not specified,90000,372.0
45952,288621,2345984,1.0,,9999,1 fl oz,30000,31.0
45953,288622,2345984,2.0,,9999,1 cup (8 fl oz),10215,248.0
45954,288623,2345984,3.0,,9999,1 small,62015,372.0
45955,288624,2345984,4.0,,9999,1 medium,61238,496.0
45956,288625,2345984,5.0,,9999,1 large,60919,620.0
45957,288626,2345984,6.0,,9999,Quantity not specified,90000,372.0
45958,288627,2345985,1.0,,9999,1 fl oz,30000,31.0
45959,288628,2345985,2.0,,9999,1 cup (8 fl oz),10215,248.0
45960,288629,2345985,3.0,,9999,1 small,62015,372.0
45961,288630,2345985,4.0,,9999,1 medium,61238,496.0
45962,288631,2345985,5.0,,9999,1 large,60919,620.0
45963,288632,2345985,6.0,,9999,Quantity not specified,90000,372.0
45964,288633,2345986,1.0,,9999,1 fl oz,30000,31.0
45965,288634,2345986,2.0,,9999,1 cup (8 fl oz),10215,248.0
45966,288635,2345986,3.0,,9999,1 small,62015,372.0
45967,288636,2345986,4.0,,9999,1 medium,61238,496.0
45968,288637,2345986,5.0,,9999,1 large,60919,620.0
45969,288638,2345986,6.0,,9999,Quantity not specified,90000,372.0
45970,288639,2345987,1.0,,9999,1 fl oz,30000,31.0
45971,288640,2345987,2.0,,9999,1 cup (8 fl oz),10215,248.0
45972,288641,2345987,3.0,,9999,1 small,62015,372.0
45973,288642,2345987,4.0,,9999,1 medium,61238,496.0
45974,288643,2345987,5.0,,9999,1 large,60919,620.0
45975,288644,2345987,6.0,,9999,Quantity not specified,90000,372.0
45976,288645,2345988,1.0,,9999,1 fl oz,30000,30.0
45977,288646,2345988,2.0,,9999,1 cup (8 fl oz),10215,240.0
45978,288647,2345988,3.0,,9999,1 small,62015,360.0
45979,288648,2345988,4.0,,9999,1 medium,61238,480.0
45980,288649,2345988,5.0,,9999,1 large,60919,600.0
45981,288650,2345988,6.0,,9999,Quantity not specified,90000,360.0
45982,288651,2345989,1.0,,9999,1 fl oz,30000,30.0
45983,288652,2345989,2.0,,9999,1 cup (8 fl oz),10215,240.0
45984,288653,2345989,3.0,,9999,1 small,62015,360.0
45985,288654,2345989,4.0,,9999,1 medium,61238,480.0
45986,288655,2345989,5.0,,9999,1 large,60919,600.0
45987,288656,2345989,6.0,,9999,Quantity not specified,90000,360.0
45988,288657,2345990,1.0,,9999,1 fl oz,30000,31.0
45989,288658,2345990,2.0,,9999,1 cup (8 fl oz),10215,248.0
45990,288659,2345990,3.0,,9999,1 small,62015,372.0
45991,288660,2345990,4.0,,9999,1 medium,61238,496.0
45992,288661,2345990,5.0,,9999,1 large,60919,620.0
45993,288662,2345990,6.0,,9999,Quantity not specified,90000,372.0
45994,288663,2345991,1.0,,9999,1 fl oz,30000,30.0
45995,288664,2345991,2.0,,9999,1 cup (8 fl oz),10215,240.0
45996,288665,2345991,3.0,,9999,1 small,62015,360.0
45997,288666,2345991,4.0,,9999,1 medium,61238,480.0
45998,288667,2345991,5.0,,9999,1 large,60919,600.0
45999,288668,2345991,6.0,,9999,Quantity not specified,90000,360.0
46000,288669,2345992,1.0,,9999,1 fl oz,30000,30.0
46001,288670,2345992,2.0,,9999,1 cup (8 fl oz),10215,240.0
46002,288671,2345992,3.0,,9999,1 small,62015,360.0
46003,288672,2345992,4.0,,9999,1 medium,61238,480.0
46004,288673,2345992,5.0,,9999,1 large,60919,600.0
46005,288674,2345992,6.0,,9999,Quantity not specified,90000,360.0
46006,288675,2345993,1.0,,9999,1 fl oz,30000,30.0
46007,288676,2345993,2.0,,9999,1 cup (8 fl oz),10215,240.0
46008,288677,2345993,3.0,,9999,1 small,62015,360.0
46009,288678,2345993,4.0,,9999,1 medium,61238,480.0
46010,288679,2345993,5.0,,9999,1 large,60919,600.0
46011,288680,2345993,6.0,,9999,Quantity not specified,90000,360.0
46012,288681,2345994,1.0,,9999,1 fl oz,30000,31.0
46013,288682,2345994,2.0,,9999,1 cup (8 fl oz),10215,248.0
46014,288683,2345994,3.0,,9999,1 small,62015,372.0
46015,288684,2345994,4.0,,9999,1 medium,61238,496.0
46016,288685,2345994,5.0,,9999,1 large,60919,620.0
46017,288686,2345994,6.0,,9999,Quantity not specified,90000,372.0
46018,288687,2345995,1.0,,9999,1 fl oz,30000,31.0
46019,288688,2345995,2.0,,9999,1 cup (8 fl oz),10215,248.0
46020,288689,2345995,3.0,,9999,1 small,62015,372.0
46021,288690,2345995,4.0,,9999,1 medium,61238,496.0
46022,288691,2345995,5.0,,9999,1 large,60919,620.0
46023,288692,2345995,6.0,,9999,Quantity not specified,90000,372.0
46024,288693,2345996,1.0,,9999,1 fl oz,30000,31.0
46025,288694,2345996,2.0,,9999,1 cup (8 fl oz),10215,248.0
46026,288695,2345996,3.0,,9999,1 small,62015,372.0
46027,288696,2345996,4.0,,9999,1 medium,61238,496.0
46028,288697,2345996,5.0,,9999,1 large,60919,620.0
46029,288698,2345996,6.0,,9999,Quantity not specified,90000,372.0
46030,288699,2345997,1.0,,9999,1 fl oz,30000,30.0
46031,288700,2345997,2.0,,9999,1 cup (8 fl oz),10215,240.0
46032,288701,2345997,3.0,,9999,1 small,62015,360.0
46033,288702,2345997,4.0,,9999,1 medium,61238,480.0
46034,288703,2345997,5.0,,9999,1 large,60919,600.0
46035,288704,2345997,6.0,,9999,Quantity not specified,90000,360.0
46036,288705,2345998,1.0,,9999,1 fl oz,30000,30.0
46037,288706,2345998,2.0,,9999,1 cup (8 fl oz),10215,240.0
46038,288707,2345998,3.0,,9999,1 small,62015,360.0
46039,288708,2345998,4.0,,9999,1 medium,61238,480.0
46040,288709,2345998,5.0,,9999,1 large,60919,600.0
46041,288710,2345998,6.0,,9999,Quantity not specified,90000,360.0
46042,288711,2345999,1.0,,9999,1 fl oz,30000,30.0
46043,288712,2345999,2.0,,9999,1 cup (8 fl oz),10215,240.0
46044,288713,2345999,3.0,,9999,1 small,62015,360.0
46045,288714,2345999,4.0,,9999,1 medium,61238,480.0
46046,288715,2345999,5.0,,9999,1 large,60919,600.0
46047,288716,2345999,6.0,,9999,Quantity not specified,90000,360.0
46048,288717,2346000,1.0,,9999,1 fl oz,30000,31.0
46049,288718,2346000,2.0,,9999,1 cup (8 fl oz),10215,248.0
46050,288719,2346000,3.0,,9999,1 small,62015,372.0
46051,288720,2346000,4.0,,9999,1 medium,61238,496.0
46052,288721,2346000,5.0,,9999,1 large,60919,620.0
46053,288722,2346000,6.0,,9999,Quantity not specified,90000,372.0
46054,288723,2346001,1.0,,9999,1 fl oz,30000,31.0
46055,288724,2346001,2.0,,9999,1 cup (8 fl oz),10215,248.0
46056,288725,2346001,3.0,,9999,1 small,62015,372.0
46057,288726,2346001,4.0,,9999,1 medium,61238,496.0
46058,288727,2346001,5.0,,9999,1 large,60919,620.0
46059,288728,2346001,6.0,,9999,Quantity not specified,90000,372.0
46060,288729,2346002,1.0,,9999,1 fl oz,30000,31.0
